Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In
19	17	15	13	3655.59	0	0.66	0.37	-509.306	5.252
19	17	13	11	2793.27	0	5.22	-0.03	-97.291	5.252
19	17	11	9	2986.99	0	25.22	8.96	-41.615	5.252
19	17	9	7	2431.98	0	-10.55	12.64	-16.941	5.252
19	17	7	5	2201.68	0	-33.56	-41.1	-8.764	5.252
19	17	5	14	3194.68	0	1.41	11.89	324.28	5.252
19	17	14	12	3521.26	0	2.84	25.52	-224.27	5.252
19	17	12	10	2699.71	0	-13.27	-32.21	-57.315	5.252
19	17	10	8	3053.84	0	42.83	20.85	-29.47	5.252
19	17	8	6	2073.16	0	-44.82	27.96	-10.773	5.252
19	16	12	9	2776.21	0	-36.11	-4.64	-160.567	5.653
19	16	9	6	1922.73	0	161.32	16.13	-34.217	5.653
19	16	6	3	1949.7	0	49.04	3.18	-15.18	5.653
19	16	3	11	2582.02	0	6.11	-30.24	140.72	5.653
19	16	11	8	2962.5	0	8.84	3.9	-109.035	5.653
19	16	8	5	1807.62	0	-20.69	-25.62	-23.761	5.653
19	16	5	2	1481.73	0	35.04	0.89	-9.166	5.653
19	16	2	10	2320.53	0	4.59	6.62	89.669	5.653
19	16	10	7	2578.43	0	3.83	35.8	-64.438	5.653
19	16	7	4	2212.59	0	5.29	-8.25	-22.118	5.653
19	16	4	1	1454.93	0	-200.65	-31.41	-7.274	5.654
19	15	8	4	2104.2	0	-55.69	10.85	-53.179	5.731
19	15	4	7	2453.89	0	-65.93	5.3	39.002	5.731
19	15	7	3	2173.27	0	5.71	8.88	-41.3	5.731
19	15	3	6	2103.7	0	42.2	-0.06	25.627	5.731
19	15	6	2	1894.99	0	38.73	-49.18	-27.81	5.731
19	15	2	5	1599.28	0	23.5	0.52	15.277	5.731
19	15	5	1	1614.7	0	-0.38	1.58	-18.703	5.731
18	16	14	12	3538.78	0	4.2	23.74	-1968.495	20.971
18	16	12	10	2657.05	0	5.69	-30.98	-369.506	20.971
18	16	10	8	3017.21	0	-2.39	19.91	-167.837	20.971
18	16	8	6	1589.27	0	73.86	23.19	-44.203	20.971
18	16	6	4	2454.42	0	-38.05	-13.55	-39.009	20.971
18	16	4	13	2729.91	0	4.57	-11.49	1106.374	20.971
18	16	13	11	2739.98	0	5.49	-2.21	-696.755	20.971
18	16	11	9	2991.39	0	-1.62	7.39	-253.562	20.971
18	16	9	7	2464.82	0	6.46	14.46	-94.967	20.971
18	16	7	5	2210.94	0	19.39	-41.14	-45.869	20.971
18	15	11	8	3327.96	0	1	7.04	-762.742	22.401
18	15	8	5	2003.79	0	16.07	-26.39	-141.309	22.401
18	15	5	2	1707.17	0	-19.5	0.72	-52.671	22.401
18	15	2	10	2640.28	0	2.43	5.82	570.219	22.401
18	15	10	7	2901.79	0	3.4	35.77	-423.224	22.401
18	15	7	4	2413.38	0	10.52	-5.27	-125.711	22.401
18	15	4	1	1202.37	0	-84.21	-33.43	-29.473	22.401
18	15	1	9	2348.33	0	-2.12	25.59	359.594	22.401
18	15	9	6	2560.16	0	10.44	19.82	-253.542	22.401
18	15	6	3	2287.63	0	-22.57	1.55	-90.621	22.401
18	14	7	3	2435.21	0	-2.45	6.84	-224.398	20.898
18	14	3	6	2466.56	0	-23.68	-1.12	142.942	20.898
18	14	6	2	2213.07	0	-18.59	-45.51	-153.344	20.898
18	14	2	5	1847.72	0	-9.42	-0.75	82.07	20.898
18	14	5	1	1764.71	0	-5.21	2.69	-94.429	20.898
17	15	13	11	3116.73	0	3.09	-3.81	-2302.944	27.856
17	15	11	9	3310.89	0	5.12	3.44	-611.602	27.856
17	15	9	7	2708.68	0	2.42	15.32	-200.144	27.856
17	15	7	5	2404.53	0	11.29	-41.71	-88.835	27.856
17	15	5	3	2017.34	0	-27.52	47.83	-42.589	27.856
17	15	3	12	2859.31	0	3.06	-9.03	1539.281	27.856
17	15	12	10	2930.62	0	3.84	-27.78	-989.91	27.856
17	15	10	8	3300.63	0	-0.15	17.45	-371.631	27.856
17	15	8	6	1778.36	0	40.26	18.64	-91.015	27.856
17	15	6	4	2678.11	0	-15.55	-8.68	-73.803	27.856
17	14	10	7	3291.93	0	1.61	30.44	-858.102	25.477
17	14	7	4	2630.41	0	7.91	-7.88	-210.974	25.477
17	14	4	1	1316.56	0	-27.57	-34.83	-46.198	25.477
17	14	1	9	2647.52	0	1.6	29.96	650.311	25.477
17	14	9	6	2875.64	0	11.61	16.93	-477.012	25.477
17	14	6	3	2530.77	0	-31.11	-0.72	-149.93	25.477
17	14	3	8	2198.52	0	1.7	-16.5	321.597	25.477
17	14	8	5	2199.28	0	7.71	-28.74	-247.716	25.477
17	14	5	2	1889.83	0	-17.51	1.4	-85.144	25.477
17	13	6	2	2693.88	0	-50.05	-43.36	-227.204	19.127
17	13	2	5	2226.98	0	-24.88	-2.84	118.125	19.127
17	13	5	1	2111.26	0	-14.53	2.61	-133.897	19.127
16	14	12	10	3403.37	0	3.63	-26.09	-3815.311	42.262
16	14	10	8	3877.61	0	3.88	11.35	-1086.738	42.262
16	14	8	6	2159.89	0	3.03	13.63	-242.132	42.262
16	14	6	4	2916.08	0	-3.66	-6.16	-163.452	42.262
16	14	4	2	1327.88	0	10.17	-35.06	-42.532	42.262
16	14	2	11	3542.66	0	3.08	26.11	2893.494	42.262
16	14	11	9	3934.51	0	3.35	4.78	-2016.339	42.262
16	14	9	7	3219.14	0	3.21	13.01	-549.909	42.262
16	14	7	5	2799.08	0	0.51	-45.36	-217.342	42.262
16	14	5	3	2286.66	0	2.51	45.04	-95.606	42.262
16	13	9	6	3676.73	0	17.3	12.11	-999.74	26.576
16	13	6	3	3164.58	0	-55.03	-3.12	-264.764	26.576
16	13	3	8	2713.75	0	3.29	-10.97	595.992	26.576
16	13	8	5	2713.11	0	9.35	-31.68	-469.459	26.576
16	13	5	2	2338.62	0	-17.15	2.49	-144.521	26.576
16	13	2	7	2885.21	0	-3.15	44.6	440.245	26.576
16	13	7	4	3265.94	0	1.7	-8.13	-383.722	26.576
16	13	4	1	1597.61	0	-11.59	-37.31	-75.083	26.576
16	12	5	1	2364.98	0	-2.05	1.2	-362.198	34.732
15	13	11	9	5054.01	0	3.57	1	-3878.14	28.928
15	13	9	7	4124.07	0	2.72	7.11	-791.139	28.928
15	13	7	5	3433.92	0	4.31	-45.97	-263.498	28.928
15	13	5	3	2926.57	0	-26.21	42.31	-112.284	28.928
15	13	3	1	1414.8	0	88.96	-40.76	-31.018	28.928
15	13	1	10	4102.14	0	3.65	24.1	2293.344	28.928
15	13	10	8	4926.68	0	1.76	9.42	-1728.196	28.928
15	13	8	6	2551.61	0	67.77	6.62	-298.353	28.928
15	13	6	4	3774.07	0	-75.17	-2.61	-200.588	28.928
15	13	4	2	1753.93	0	-52.3	-34.49	-50.195	28.928
15	12	8	5	3003.94	0	7.03	-31.3	-1200.541	39.062
15	12	5	2	2635.92	0	-8.97	1.78	-324.141	39.062
15	12	2	7	3278.12	0	0.82	43.22	1058.173	39.062
15	12	7	4	3697.64	0	2.82	-7.37	-940.408	39.062
15	12	4	1	1727.32	0	7.99	-36.49	-156.894	39.062
15	12	1	6	3010.41	0	-21.56	35.6	675.157	39.062
15	12	6	3	3467.79	0	-29.79	5.61	-598.855	39.062
14	12	10	8	5814.05	0	6.51	9.71	-5405.6	35.051
14	12	8	6	2910.14	0	27.75	0.14	-676.424	35.051
14	12	6	4	4120.5	0	-34.11	4.78	-383.103	35.051
14	12	4	2	1798.72	0	-20.37	-33.77	-83.618	35.051
14	12	2	9	4337.28	0	3.72	28.41	2822.804	35.051
14	12	9	7	4793.36	0	4.68	14.76	-2037.309	35.051
14	12	7	5	3892.36	0	5.68	-46.14	-551.452	35.051
14	12	5	3	3239.64	0	-10.22	41.55	-208.627	35.051
14	12	3	1	1558.49	0	10.66	-38.89	-54.042	35.051
14	11	7	4	3536.88	0	31.9	-5.67	-540.119	14.926
14	11	4	1	1699.75	0	-95.52	-36.65	-79.868	14.926
14	11	1	6	2839.42	0	-85.9	28.18	350.223	14.926
14	11	6	3	3225.58	0	-96.45	10.38	-313.46	14.926
14	11	3	5	2969.72	0	-43.22	-40.67	151.424	14.926
14	11	5	2	2571.42	0	-43	5.7	-169.678	14.926
13	11	9	7	4713.17	0	-0.57	14.69	-1528.461	12.226
13	11	7	5	3471.07	0	42.65	-46.63	-281.414	12.226
13	11	5	3	2880.04	0	-43.62	40.81	-93.399	12.226
13	11	3	1	1334.75	0	-11.75	-36.78	-21.643	12.226
13	11	1	8	2654.04	0	4.94	31.36	602.487	12.226
13	11	8	6	2637.28	0	51.71	-4.7	-390.975	12.226
13	11	6	4	3360.01	0	-77.25	10.34	-166.04	12.226
13	11	4	2	1546.29	0	-130.13	-33.79	-34.733	12.226
13	10	6	3	3432.06	0	-49.02	14.63	-432.645	12.321
13	10	3	5	3065.32	0	-14.69	-40.23	193.207	12.321
13	10	5	2	2671.67	0	-15.55	5.36	-214.321	12.321
13	10	2	4	1629.75	0	-44.18	34.94	68.597	12.321
13	10	4	1	1649.45	0	-30.58	-34.71	-89.846	12.321
12	10	8	6	2408.19	0	50.56	-10.17	-889.03	13.917
12	10	6	4	3891.24	0	-97.29	10.29	-359.132	13.917
12	10	4	2	1625.35	0	-72.03	-34.54	-60.003	13.917
12	10	2	7	3209.43	0	1.8	42.31	770.134	13.917
12	10	7	5	3442.22	0	10.08	-46.4	-580.92	13.917
12	10	5	3	3047.34	0	-23.95	39.73	-171.426	13.917
12	10	3	1	1380.02	0	7.17	-34.17	-35.287	13.917
12	9	5	2	2738.19	0	6.93	6.04	-184.02	6.569
12	9	2	4	1568.35	0	12.79	35.28	52.701	6.569
12	9	4	1	1622.69	0	4.56	-35.03	-69.397	6.569
11	9	7	5	3612.19	0	-3.37	-44.16	-506.929	5.291
11	9	5	3	3294.17	0	15.23	39.03	-115.574	5.291
11	9	3	1	1487.79	0	5.24	-33.51	-20.879	5.291
11	9	1	6	3468.68	0	47.06	7.77	316.412	5.291
11	9	6	4	4221.47	0	46.52	28.7	-270.827	5.291
11	9	4	2	1627.1	0	68.59	-34.59	-34.795	5.291
11	8	4	1	1888.14	0	26.42	-34.19	-247.938	12.834
10	8	6	4	4934.04	0	48.35	38.2	-1535.134	11.729
10	8	4	2	1835.5	0	58.03	-36.39	-142.77	11.729
10	8	2	5	3570.21	0	15.38	-6.93	610.943	11.729
10	8	5	3	4019.97	0	15.3	40.22	-571.767	11.729
10	8	3	1	1675.18	0	-2.69	-32.08	-79.421	11.729
9	7	5	3	3133.76	0	2.13	39.72	-505.812	6.085
9	7	3	1	1222.93	0	13.96	-32.93	-49.348	6.085
9	7	1	4	1439.89	0	-5.32	35.74	127.825	6.085
9	7	4	2	1401.31	0	-6.93	-34.2	-103.397	6.085
8	6	4	2	1207.57	0	-123.62	-34.22	-67.067	2.094
8	6	2	3	789.45	0	-37.5	31.38	13.154	2.094
8	6	3	1	990.45	0	16.06	-31.88	-25.147	2.094
7	5	3	1	1331.21	0	7.04	-30.67	-467.324	13.234
