Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In
14	11	3	5	2945.26	0	-171.26	-14.66	57.081	5.673
14	11	5	2	2562.1	0	-175.39	-15.74	-64.26	5.673
13	11	9	7	4775.83	0	-22.1	4.75	-628.549	4.962
13	11	7	5	3511.75	0	196.5	-27.83	-115.546	4.962
13	11	5	3	2846.47	0	-171.07	16.38	-37.463	4.962
13	11	3	1	1372.19	0	-27.18	89.64	-9.03	4.962
13	11	1	8	2716.49	0	12.82	-85.18	250.263	4.962
13	11	8	6	2605.36	0	15.69	-12.64	-156.751	4.962
13	11	6	4	3673.32	0	221.91	21.2	-73.668	4.962
13	11	4	2	1688.16	0	-299.99	-42.24	-15.389	4.962
13	10	6	3	3433.37	0	-1.08	10.51	-228.665	6.509
13	10	3	5	2960.34	0	-53.41	-15.82	98.581	6.509
13	10	5	2	2600.4	0	-57.66	-14.66	-110.211	6.509
13	10	2	4	1626.8	0	-299.99	42.94	36.176	6.509
13	10	4	1	1640.13	0	-245.94	76.1	-47.2	6.509
12	10	8	6	2435.24	0	14.79	-11.54	-461.196	7.14
12	10	6	4	3735.73	0	75.21	21.46	-176.872	7.14
12	10	4	2	1708.93	0	-299.99	-41.59	-32.364	7.14
12	10	2	7	3174.2	0	-1.46	40.56	390.743	7.14
12	10	7	5	3411.39	0	26.74	-25.6	-295.343	7.14
12	10	5	3	2987.49	0	-86.15	16.74	-86.215	7.14
12	10	3	1	1379.99	0	-16.96	86.3	-18.102	7.14
12	9	5	2	2677.51	0	12.54	-12.77	-126.89	4.632
12	9	2	4	1468.21	0	38.18	41.24	34.79	4.632
12	9	4	1	1548.97	0	19.48	73.26	-46.714	4.632
11	9	7	5	3651.98	0	-47.17	-22.45	-275.744	2.846
11	9	5	3	3182.06	0	85.3	13.53	-60.065	2.846
11	9	3	1	1486.96	0	15.96	83.43	-11.227	2.846
11	9	1	6	3335.1	0	7.77	-92.73	163.681	2.846
11	9	6	4	4107.34	0	-68.2	23.11	-141.772	2.846
11	9	4	2	1395.03	0	708.67	-41.07	-16.051	2.846
11	8	4	1	1705.44	0	240.7	70.27	-85.796	4.917
10	8	6	4	4844.86	0	-21.82	25.4	-758.36	5.901
10	8	4	2	1523.22	0	402.63	-44.33	-59.607	5.901
10	8	2	5	3415.34	0	39.83	13.95	294.029	5.901
10	8	5	3	3839	0	38.55	15.54	-274.704	5.901
10	8	3	1	1660.66	0	6.48	80.37	-39.61	5.901
9	7	5	3	2956.89	0	0.91	15.21	-314.547	4.01
9	7	3	1	1199.33	0	25.74	77.58	-31.895	4.01
9	7	1	4	1311.44	0	-46.34	-64.56	76.729	4.01
9	7	4	2	1250.85	0	-61.06	-40.56	-60.829	4.01
8	6	4	2	1182.04	0	-8.23	-41.01	-415.635	13.256
8	6	2	3	884.27	0	-2.73	28.4	93.279	13.256
8	6	3	1	1105.6	0	5.15	76.04	-177.718	13.256
7	5	3	1	1365.14	0	8.99	74.8	-291.179	8.041
