Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In
18	16	11	9	8325.37	0	20.7	-86.55	-181.001	5.379
18	16	9	7	9131.72	0	1.92	-50.15	-90.242	5.379
18	16	7	5	10192.25	0	-39.69	-44.38	-54.235	5.379
18	15	11	8	15612.13	0	5.09	-46.65	-1040.92	6.517
18	15	8	5	11123.42	0	18.66	-132.25	-228.197	6.517
18	15	5	2	13648.32	0	4.48	22.68	-122.498	6.517
18	15	2	10	10482.19	0	5.24	165.03	658.567	6.517
18	15	10	7	9270.21	0	10.21	-142.09	-393.323	6.517
18	15	7	4	13111.72	0	5.09	-2.72	-198.684	6.517
18	15	4	1	12977.85	0	-51.01	-19.22	-92.544	6.517
18	15	1	9	12247.6	0	-3.2	71.59	545.582	6.517
18	15	9	6	12136.72	0	1.12	-38.12	-349.655	6.517
18	15	6	3	13619.24	0	11.09	-50.63	-156.946	6.517
18	14	7	3	12312.03	0	-2.57	-37.54	-458.991	8.454
18	14	3	6	11908.75	0	-9.06	48.55	279.207	8.454
18	14	6	2	10719.7	0	-0.09	-31.71	-300.502	8.454
18	14	2	5	12077.47	0	0.63	-22.16	217.028	8.454
18	14	5	1	12232.55	0	4.06	22.77	-264.812	8.454
17	15	13	11	31145.99	0	12.68	-74.77	-6629.136	8.024
17	15	11	9	17975.71	0	12.81	-89.75	-956.491	8.024
17	15	9	7	11950.78	0	6.15	-49.46	-254.361	8.024
17	15	7	5	12851.32	0	-11.52	-43.89	-136.764	8.024
17	15	5	3	16964.52	0	12.27	3.69	-103.164	8.024
17	15	3	12	17216.15	0	10.95	77.1	2669.703	8.024
17	15	12	10	20878.92	0	12.29	108.21	-2031.491	8.024
17	15	10	8	9674.48	0	2.7	-57.66	-313.771	8.024
17	15	8	6	11931.81	0	9.83	-75.75	-175.901	8.024
17	15	6	4	12466.2	0	31.16	-14.47	-98.958	8.024
17	14	10	7	9289.34	0	5.78	-157.53	-1019.213	10.724
17	14	7	4	11383.22	0	12.99	-11.72	-384.293	10.724
17	14	4	1	11691.22	0	3.35	-20.08	-172.677	10.724
17	14	1	9	10490.75	0	4.91	88.35	1084.625	10.724
17	14	9	6	10286.25	0	6	-49.41	-718.196	10.724
17	14	6	3	11781.48	0	4.57	-54.94	-293.783	10.724
17	14	3	8	10955.39	0	5.84	136.82	674.528	10.724
17	14	8	5	9902.44	0	5.34	-136.93	-469.467	10.724
17	14	5	2	12157.16	0	-3.37	18.73	-230.545	10.724
17	13	6	2	8356.7	0	-18.19	-28.09	-387.943	10.528
17	13	2	5	9628.07	0	-25.79	-25.91	281.098	10.528
17	13	5	1	9670.94	0	4.85	23.54	-337.592	10.528
16	14	12	10	23861.86	0	11.92	94.93	-7034.862	11.114
16	14	10	8	10299.7	0	19.27	-59.81	-759.129	11.114
16	14	8	6	10948.68	0	3.6	-75.56	-322.785	11.114
16	14	6	4	10899.77	0	-43.25	-14.71	-160.671	11.114
16	14	4	2	11618.4	0	30.47	-16.12	-97.865	11.114
16	14	2	11	17775.29	0	8.87	162.6	3818.037	11.114
16	14	11	9	21852.69	0	8.81	-90.42	-2945.155	11.114
16	14	9	7	10078.28	0	8.95	-49.26	-452.76	11.114
16	14	7	5	11501.83	0	28.43	-44.13	-234.869	11.114
16	14	5	3	15474.92	0	-3.22	3.5	-170.154	11.114
16	13	9	6	7266.03	0	14.51	-36	-817.094	10.991
16	13	6	3	8911.57	0	0.26	-50.06	-308.351	10.991
16	13	3	8	8212.2	0	1.6	124.16	745.9	10.991
16	13	8	5	7403.81	0	2.82	-126.82	-529.829	10.991
16	13	5	2	9352.78	0	-9.46	22.48	-239.036	10.991
16	13	2	7	8682.26	0	9.06	20.89	547.899	10.991
16	13	7	4	8603.7	0	4.83	-4.04	-418.064	10.991
16	13	4	1	9425.95	0	40.21	-14.7	-183.207	10.991
16	12	5	1	9183.54	0	-1.36	26.98	-436.568	10.781
15	13	11	9	14405.56	0	8.06	-94.99	-7290.904	19.08
15	13	9	7	4899.36	0	33.3	-55.19	-619.912	19.08
15	13	7	5	6143.38	0	22.86	-43.48	-310.928	19.08
15	13	5	3	7944.12	0	1.94	3.73	-201.033	19.08
15	13	3	1	4886.19	0	172.65	19.62	-70.657	19.08
15	13	1	10	6405.99	0	13.78	166.55	2362.162	19.08
15	13	10	8	6643.26	0	11.74	-59.18	-1537.037	19.08
15	13	8	6	6054.96	0	4.41	-75.97	-466.974	19.08
15	13	6	4	5258.76	0	-28.45	-15.69	-184.35	19.08
15	13	4	2	6544.76	0	43.13	-15.07	-123.54	19.08
15	12	8	5	6068.24	0	3.21	-124.91	-1119.155	18.026
15	12	5	2	7015.43	0	8.2	22.15	-398.106	18.026
15	12	2	7	6721.06	0	10.62	19.62	1001.178	18.026
15	12	7	4	6585.4	0	6.65	-4.04	-772.886	18.026
15	12	4	1	7911.9	0	55.2	-13.6	-331.631	18.026
15	12	1	6	6336.63	0	21.48	28.89	655.81	18.026
15	12	6	3	6505.45	0	1.62	-47.72	-518.427	18.026
14	12	10	8	8651.33	0	9.34	-54.04	-13452.773	58.622
14	12	8	6	6037.09	0	8.3	-76.57	-2346.909	58.622
14	12	6	4	4651.1	0	7.02	-14.49	-723.245	58.622
14	12	4	2	6718.31	0	8.5	-14.48	-522.347	58.622
14	12	2	9	4980.61	0	7.92	65.39	5421.38	58.622
14	12	9	7	4364.18	0	7.57	-44.54	-3102.295	58.622
14	12	7	5	5993.17	0	8.36	-42.13	-1420.09	58.622
14	12	5	3	7658.92	0	7.58	3.41	-824.907	58.622
14	12	3	1	5641.89	0	11.55	20.53	-327.202	58.622
14	11	7	4	4280.2	0	20.28	-5.64	-614.947	14.042
14	11	4	1	5982.71	0	-28.15	-15.79	-264.477	14.042
14	11	1	6	4352.57	0	12.52	30.02	505.085	14.042
14	11	6	3	4316.74	0	17.97	-49.53	-394.67	14.042
14	11	3	5	5781.71	0	17.61	-1.69	277.357	14.042
14	11	5	2	4871.71	0	30.69	22.18	-302.439	14.042
13	11	9	7	3372.95	0	9.4	-49.17	-1261.709	14.102
13	11	7	5	4250.31	0	-3.98	-45.56	-397.475	14.102
13	11	5	3	5799.15	0	19.9	1.92	-216.928	14.102
13	11	3	1	4671.52	0	-10.45	20.7	-87.373	14.102
13	11	1	8	4194.49	0	11.49	109.26	1098.316	14.102
13	11	8	6	4108.47	0	10.36	-78.62	-702.558	14.102
13	11	6	4	3325.49	0	50.72	-15.7	-189.555	14.102
13	11	4	2	5359.99	0	8.73	-14.64	-138.874	14.102
13	10	6	3	3519.72	0	23.34	-48.83	-450.4	12.507
13	10	3	5	4966.22	0	24.65	-2.72	317.751	12.507
13	10	5	2	4251.91	0	29.12	20.71	-346.242	12.507
13	10	2	4	4981.49	0	8.2	15.74	212.843	12.507
13	10	4	1	5878.53	0	-9.95	-13.26	-325.044	12.507
12	10	8	6	5331.2	0	9.93	-78.61	-1696.359	11.996
12	10	6	4	1969.83	0	61.92	-16.31	-156.697	11.996
12	10	4	2	4071.2	0	7.56	-14.26	-129.544	11.996
12	10	2	7	3563.77	0	28.12	23.59	737.082	11.996
12	10	7	5	3652.45	0	21.83	-43.42	-531.286	11.996
12	10	5	3	3951.68	0	23.2	1.55	-191.604	11.996
12	10	3	1	3897.49	0	-6.8	21.31	-85.899	11.996
12	9	5	2	4399.07	0	71.08	25.06	-163.745	3.638
12	9	2	4	4095.78	0	123.87	10.89	76.228	3.638
12	9	4	1	4453.25	0	-2.39	-11.4	-105.485	3.638
11	9	7	5	5373.27	0	8.33	-40.84	-423.997	2.975
11	9	5	3	5618.97	0	-12.94	1	-110.846	2.975
11	9	3	1	3284.84	0	39.78	21.62	-25.92	2.975
11	9	1	6	3922.29	0	6.99	27.49	201.176	2.975
11	9	6	4	3591.96	0	4.36	-14.32	-129.571	2.975
11	9	4	2	4602.9	0	33.47	-12.87	-55.346	2.975
11	8	4	1	3954.3	0	20.36	-10.71	-276.259	6.828
10	8	6	4	2470.52	0	-9.21	-13.92	-417.553	6.372
10	8	4	2	3635.25	0	12.89	-16.48	-153.603	6.372
10	8	2	5	3575.29	0	-5.11	-19.45	332.351	6.372
10	8	5	3	3880.78	0	0.68	0.89	-299.844	6.372
10	8	3	1	2558.86	0	22.33	22.2	-65.902	6.372
9	7	5	3	3947.45	0	-3.85	2	-304.839	2.911
9	7	3	1	2328.97	0	60.98	20.55	-44.963	2.911
9	7	1	4	3350.08	0	-1	12.32	142.289	2.911
9	7	4	2	3421.78	0	-4.66	-12.13	-120.797	2.911
8	6	4	2	12241.2	0	6.12	-10.8	-2784.386	8.575
8	6	2	3	4986.59	0	-8.32	-22.84	340.275	8.575
8	6	3	1	4442.62	0	3.59	23.03	-461.952	8.575
7	5	3	1	4980.52	0	3.39	26	-1142.208	8.646
