Spa.1	Spa.2	Spa.3	Spa.4	Rho	Dev.	M	Sp	Vp	In
21	18	11	8	7833.34	0	-30.23	-130.93	-52.414	2.125
21	18	8	5	7934.73	0	60.57	77.73	-23.228	2.125
21	18	5	13	7270.08	0	9.54	83.9	148.976	2.125
21	18	13	10	7189.94	0	26.5	20.59	-99.498	2.125
21	18	10	7	6837.33	0	-10.39	-64.49	-33.792	2.125
21	18	7	4	8879.17	0	46.42	39.41	-20.651	2.125
21	18	4	12	7315.73	0	28.53	-8.45	106.291	2.125
21	18	12	9	6723.54	0	-198.19	-88.12	-63.178	2.125
21	18	9	6	8857.44	0	396.5	5.01	-33.292	2.125
21	18	6	3	7279.64	0	276.99	-19.59	-13.574	2.109
21	17	10	6	7829.13	0	-2.32	-117.41	-106.901	3.097
21	17	6	2	8624.74	0	45.4	84.65	-43.387	3.097
21	17	2	9	9142.65	0	164.39	-89.33	124.503	3.097
21	17	9	5	9082.12	0	202.6	19.21	-93.25	3.097
21	17	5	1	9651.62	0	7.49	-63.04	-39.639	3.097
21	17	1	8	8993.83	0	14.15	-12.53	96.132	3.097
21	17	8	4	8872	0	23.56	154.81	-70.346	3.097
21	17	4	7	9950.64	0	9.54	-39.2	51.354	3.097
21	17	7	3	10676.38	0	3.39	-74.83	-66.815	3.097
20	18	16	14	8330.8	0	-6.66	37.57	-544.042	2.462
20	18	14	12	4700.65	0	0.09	3.58	-76.744	2.462
20	18	12	10	7385.59	0	93.14	35.69	-48.232	2.462
20	18	10	8	7822.13	0	-267.49	-179.28	-25.541	2.462
20	18	8	6	9117.86	0	197.93	62.47	-17.013	2.462
20	18	6	15	4490.89	0	-16.16	129.44	213.674	2.462
20	18	15	13	2572.22	0	-59.45	-32.85	-76.79	2.462
20	18	13	11	7081.42	0	23.08	-29.06	-70.469	2.462
20	18	11	9	7724.41	0	-135.77	-71.25	-34.94	2.462
20	18	9	7	8445.88	0	334.39	57.36	-20.571	2.462
20	17	13	10	8325.68	0	20.45	23.85	-340.005	3.991
20	17	10	7	7530.58	0	-15.11	-66.97	-94.626	3.991
20	17	7	4	10492.74	0	31.42	40.1	-57.683	3.991
20	17	4	12	8200.74	0	19.47	-9.35	315.581	3.991
20	17	12	9	7424.72	0	-26.49	-86.38	-192.953	3.991
20	17	9	6	10166.01	0	78.75	4.93	-94.355	3.991
20	17	6	3	10584.23	0	63.89	-22	-46.229	3.991
20	17	3	11	9069.46	0	14.29	89.04	247.458	3.991
20	17	11	8	8569.29	0	-30.69	-128.13	-151.215	3.991
20	17	8	5	8990.71	0	95.03	75.26	-63.46	3.991
20	17	5	2	10032.85	0	391.23	84.48	-35.109	3.958
20	16	9	5	9384.36	0	16.19	18.1	-151.517	3.662
20	16	5	1	10348.22	0	-9.53	-59.55	-61.556	3.662
20	16	1	8	9183.24	0	41.02	-14.12	147.874	3.662
20	16	8	4	8721.91	0	151.64	153.53	-105.891	3.662
20	16	4	7	10079.82	0	38.52	-39.72	78.447	3.662
20	16	7	3	10950.25	0	-12.19	-73.29	-102.667	3.662
20	16	3	6	10039.36	0	133.92	22.14	61.266	3.662
20	16	6	2	9375.5	0	324.95	91.02	-69.38	3.662
19	17	15	13	3402.71	0	-0.18	-34.48	-375.228	4.157
19	17	13	11	8044.67	0	10.24	-28.51	-221.778	4.157
19	17	11	9	7693.14	0	-5.91	-70.17	-84.835	4.157
19	17	9	7	9186.7	0	51.64	56.82	-50.652	4.157
19	17	7	5	10653.93	0	-27.6	-38.58	-33.567	4.157
19	17	5	14	6373.29	0	8.48	65.66	512.043	4.157
19	17	14	12	5402.84	0	6.84	3.75	-272.361	4.157
19	17	12	10	7921.79	0	25.89	35.76	-133.114	4.157
19	17	10	8	7506.63	0	-41.74	-177.59	-57.336	4.157
19	17	8	6	9467.07	0	21.01	60.77	-38.936	4.157
19	16	12	9	6869.25	0	54.75	-81.87	-265.893	3.783
19	16	9	6	10139.44	0	-87.07	2.32	-120.761	3.783
19	16	6	3	9904.95	0	144.23	-20.11	-51.611	3.783
19	16	3	11	8351.87	0	26.16	85.83	304.631	3.783
19	16	11	8	7843.83	0	5.77	-124.73	-193.211	3.783
19	16	8	5	8539.37	0	22.78	73.32	-75.123	3.783
19	16	5	2	8876.67	0	465.7	74.56	-36.748	3.783
19	16	2	10	7632.74	0	56.8	30.55	197.393	3.783
19	16	10	7	6513.58	0	9.54	-65.44	-108.943	3.783
19	16	7	4	10046.54	0	31.97	41.54	-67.214	3.783
19	16	4	1	10001.27	0	-223.62	-133.93	-33.219	3.756
19	15	8	4	11223.71	0	46.34	154.04	-263.144	5.317
19	15	4	7	12835.07	0	18.04	-42.56	189.252	5.317
19	15	7	3	13864.2	0	-4.75	-70.97	-244.423	5.317
19	15	3	6	13324.41	0	45.95	20.3	150.581	5.317
19	15	6	2	11883.72	0	90	87.33	-161.792	5.317
19	15	2	5	13173.61	0	106.37	-74.35	116.739	5.317
19	15	5	1	13404.58	0	-44.81	-54.36	-144.043	5.317
18	16	14	12	6262.21	0	9.38	-9.05	-322.107	1.939
18	16	12	10	8047.27	0	29.89	36.45	-103.481	1.939
18	16	10	8	6208.57	0	-20.44	-177.57	-31.935	1.939
18	16	8	6	9072.88	0	-44.15	60.51	-23.334	1.939
18	16	6	4	9237.58	0	179.74	93.14	-13.576	1.939
18	16	4	13	8833.66	0	14.41	7.22	331.044	1.939
18	16	13	11	9212.53	0	8.32	-34.08	-216.622	1.939
18	16	11	9	6892.03	0	76.91	-70.1	-54.019	1.939
18	16	9	7	9413.17	0	-35.58	55.9	-33.536	1.939
18	16	7	5	10200.34	0	-105.3	-39.25	-19.568	1.939
18	15	11	8	16200.98	0	-6.22	-120.93	-370.188	2.233
18	15	8	5	10899.26	0	71.21	69.21	-76.629	2.233
18	15	5	2	15661.74	0	-87.81	76.24	-48.174	2.233
18	15	2	10	11110.04	0	-15.84	30.41	239.216	2.233
18	15	10	7	9667.24	0	11.21	-65.85	-140.569	2.233
18	15	7	4	13742.77	0	-8.18	42.56	-71.368	2.233
18	15	4	1	13525.26	0	-134.89	-134.56	-33.053	2.233
18	15	1	9	12847.35	0	-31.48	36.54	196.132	2.233
18	15	9	6	12649.74	0	-19.17	5.56	-124.895	2.233
18	15	6	3	14501.66	0	1.55	-19.2	-57.272	2.233
18	14	7	3	11974.63	0	-54.17	-66.81	-150.801	2.856
18	14	3	6	12059.79	0	-119.06	16.54	95.514	2.856
18	14	6	2	11351	0	-140.45	88.39	-107.49	2.856
18	14	2	5	13080.78	0	-175.37	-76.14	79.404	2.856
18	14	5	1	12094.04	0	-18.27	-51.27	-88.443	2.856
17	15	13	11	36255.8	0	13.14	-38.63	-3294.322	3.425
17	15	11	9	18754.23	0	21.08	-70.18	-426.018	3.425
17	15	9	7	12630.48	0	5.76	55.45	-114.765	3.425
17	15	7	5	13597.28	0	-47.15	-39.16	-61.775	3.425
17	15	5	3	17861.21	0	33.2	-28.93	-46.369	3.425
17	15	3	12	19469.99	0	12.6	101	1288.921	3.425
17	15	12	10	24046.16	0	15.38	36.78	-998.818	3.425
17	15	10	8	10626.14	0	-7.67	-177.48	-147.128	3.425
17	15	8	6	12099.88	0	-5.58	58.8	-76.151	3.425
17	15	6	4	13188.72	0	92.73	94.17	-44.694	3.425
17	14	10	7	8855.64	0	2.15	-66.67	-482.502	5.325
17	14	7	4	10852.84	0	14.73	42.44	-181.944	5.325
17	14	4	1	10875.3	0	23.05	-132.61	-79.765	5.325
17	14	1	9	9987.98	0	-3.72	34.63	512.801	5.325
17	14	9	6	9729.08	0	0.93	5.07	-337.331	5.325
17	14	6	3	11596.18	0	-20	-17.28	-143.596	5.325
17	14	3	8	10313.96	0	-9.26	-40.67	315.353	5.325
17	14	8	5	9124.44	0	-4.35	70.1	-214.817	5.325
17	14	5	2	12824.53	0	-117.54	77.98	-120.771	5.325
17	13	6	2	8943.22	0	-155.75	93.56	-209.45	5.311
17	13	2	5	10543.41	0	-205.88	-82.07	155.293	5.311
17	13	5	1	9595.44	0	-4.25	-48.03	-168.982	5.311
16	14	12	10	22390.66	0	5.59	30.3	-2810.016	4.731
16	14	10	8	9857.21	0	59.08	-178.59	-309.268	4.731
16	14	8	6	9863.52	0	12.38	57.97	-123.787	4.731
16	14	6	4	11283.62	0	-214.4	94.77	-70.804	4.731
16	14	4	2	11805.52	0	-288.79	-5.67	-42.331	4.731
16	14	2	11	16413.67	0	-8.03	-19.46	1500.789	4.731
16	14	11	9	19984.36	0	4.78	-71.09	-1146.526	4.731
16	14	9	7	9481.22	0	-12.52	53.93	-181.316	4.731
16	14	7	5	10453.93	0	96.75	-39.81	-90.872	4.731
16	14	5	3	15455.6	0	-84.29	-27.73	-72.342	4.731
16	13	9	6	7059.64	0	27.29	5.96	-339.26	4.697
16	13	6	3	9178.63	0	-59.73	-17.25	-135.72	4.697
16	13	3	8	8043.76	0	-23.08	-41.87	312.216	4.697
16	13	8	5	7105.2	0	-5.19	70.12	-217.286	4.697
16	13	5	2	10040.89	0	-212.33	77.76	-109.665	4.697
16	13	2	7	8731.08	0	-60	-37.89	235.457	4.697
16	13	7	4	8489.92	0	-14.91	44.74	-176.294	4.697
16	13	4	1	9115.44	0	159.49	-133.14	-75.713	4.697
16	12	5	1	9082	0	-28.4	-44.64	-186.683	4.662
15	13	11	9	14310.74	0	5.37	-71.76	-2915.056	7.679
15	13	9	7	4522.19	0	44.92	49.23	-230.289	7.679
15	13	7	5	5455.52	0	86.09	-38.75	-111.127	7.679
15	13	5	3	7551.43	0	-80.25	-26.6	-76.91	7.679
15	13	3	1	3336.55	0	806.46	-19.59	-19.418	7.679
15	13	1	10	6236.5	0	26.4	155.55	925.547	7.679
15	13	10	8	6740.53	0	26.2	-175.78	-627.669	7.679
15	13	8	6	5445.38	0	6.46	57.37	-169.022	7.679
15	13	6	4	5062.47	0	-221.39	94.39	-71.426	7.679
15	13	4	2	6196.11	0	-146.25	-5.33	-47.072	7.679
15	12	8	5	5665.45	0	-7.69	70.53	-434.506	7.496
15	12	5	2	6804.18	0	-116.04	77.32	-160.566	7.496
15	12	2	7	6297.36	0	-26.79	-39.61	390.092	7.496
15	12	7	4	6119	0	-6.12	46.07	-298.64	7.496
15	12	4	1	7049.08	0	186.1	-128.97	-122.869	7.496
15	12	1	6	5872.45	0	31.23	35.14	252.74	7.496
15	12	6	3	6340.5	0	-46.03	-15.9	-210.121	7.496
14	12	10	8	9482.96	0	9.16	-154.84	-11084.881	44.067
14	12	8	6	6054.04	0	10.14	57.49	-1769.18	44.067
14	12	6	4	4721.79	0	3.54	95.89	-551.942	44.067
14	12	4	2	6898.85	0	8.46	-4.33	-403.212	44.067
14	12	2	9	5104	0	7.8	-95.06	4176.337	44.067
14	12	9	7	4542.84	0	7.45	53.37	-2427.539	44.067
14	12	7	5	5936.01	0	9.61	-36.86	-1057.334	44.067
14	12	5	3	7899.83	0	6.39	-25.02	-639.607	44.067
14	12	3	1	5384.09	0	15.47	-18.04	-234.726	44.067
14	11	7	4	4224.14	0	15.45	47.39	-835.708	19.337
14	11	4	1	6309.61	0	-10.99	-128.9	-384.092	19.337
14	11	1	6	4138.04	0	11.51	33.17	661.237	19.337
14	11	6	3	3992.75	0	17.77	-14.42	-502.682	19.337
14	11	3	5	5511.1	0	17.78	26.03	364.053	19.337
14	11	5	2	4567.15	0	40.99	81.4	-390.431	19.337
13	11	9	7	3004.36	0	7.27	50.8	-1589.63	19.947
13	11	7	5	4292.4	0	2.98	-38.72	-567.785	19.947
13	11	5	3	5247.99	0	19.28	-24.98	-277.675	19.947
13	11	3	1	4836.97	0	-14.23	-17.03	-127.964	19.947
13	11	1	8	4598.29	0	8.11	-25.15	1703.094	19.947
13	11	8	6	4945.47	0	6.86	58.21	-1196.2	19.947
13	11	6	4	2490.31	0	40.65	95.35	-200.783	19.947
13	11	4	2	5401.8	0	33.08	-3.12	-197.966	19.947
13	10	6	3	3390.79	0	54.73	-14.4	-298.997	8.618
13	10	3	5	4820.23	0	58.69	24.9	212.522	8.618
13	10	5	2	4087.36	0	120.73	79.31	-229.358	8.618
13	10	2	4	4923.58	0	104.7	5.82	144.963	8.618
13	10	4	1	5817.29	0	-34.92	-126.56	-221.651	8.618
12	10	8	6	5767.32	0	9.25	55.98	-1319.012	8.622
12	10	6	4	1784.81	0	159.18	95.06	-102.048	8.622
12	10	4	2	3968.6	0	179.33	-4.7	-90.764	8.622
12	10	2	7	3462.65	0	74.76	-39.9	514.751	8.622
12	10	7	5	3594.94	0	24.82	-38.75	-375.853	8.622
12	10	5	3	3835.81	0	67.74	-24.65	-133.679	8.622
12	10	3	1	3806.09	0	-76.8	-16.07	-60.292	8.622
12	9	5	2	4170.84	0	171	83.28	-178.35	4.179
12	9	2	4	3739.54	0	329.3	1.69	79.954	4.179
12	9	4	1	4445.89	0	-6.24	-125.3	-120.98	4.179
11	9	7	5	5557.66	0	5.48	-38.09	-539.833	3.662
11	9	5	3	5741.29	0	8	-23.56	-139.417	3.662
11	9	3	1	2866.08	0	11.7	-15.7	-27.839	3.662
11	9	1	6	3985.46	0	13.43	29.58	251.628	3.662
11	9	6	4	3789.42	0	19.45	96.23	-168.264	3.662
11	9	4	2	4196.28	0	144.31	-2.67	-62.11	3.662
11	8	4	1	3824.35	0	31.5	-123.37	-178.064	4.551
10	8	6	4	2580.54	0	-18.22	97.51	-237.915	3.476
10	8	4	2	3708.82	0	-38.46	-4.61	-85.484	3.476
10	8	2	5	3602.47	0	-36.85	-82.06	182.673	3.476
10	8	5	3	3959.11	0	-11.06	-21.84	-166.863	3.476
10	8	3	1	2372.99	0	75.92	-14.18	-33.338	3.476
9	7	5	3	4491.47	0	-2.51	-21.11	-372.479	3.126
9	7	3	1	2271	0	58.47	-15.79	-47.084	3.126
9	7	1	4	3560.38	0	-7.9	123.56	162.395	3.126
9	7	4	2	3778.39	0	-11.25	-1.29	-143.243	3.126
8	6	4	2	12917.17	0	-5.93	-0.6	-1611.623	4.704
8	6	2	3	4579.2	0	-119.99	-108.47	171.399	4.704
8	6	3	1	4133.27	0	2.77	-13.75	-235.745	4.704
7	5	3	1	4509.41	0	5.36	-10.68	-888.371	7.427
